B.Code,field,issue,value,table,parent_table,tabname,master_table,issue_addressed,addressed_by_whom,notes
SP0002,IN.Level.Name,Mismatch in field value between parent and child tables.,Intercrop Faba V1 25%..Intercrop Faba V1 50%..Intercrop Faba V1 75%__Intercrop maize /Intercrop Faba V1 25%..Intercrop Faba V2 25%..Intercrop Faba V3 25%..Intercrop Faba V4 25%__Intercrop maize /Intercrop Faba V1 50%..Intercrop Faba V2 50%..Intercrop Faba V3 50%..Intercrop Faba V4 50%__Intercrop maize /Intercrop Faba V1 75%..Intercrop Faba V2 75%..Intercrop Faba V3 75%..Intercrop Faba V4 75%__Intercrop maize /Intercrop Faba V2 25%..Intercrop Faba V2 50%..Intercrop Faba V2 75%__Intercrop maize /Intercrop Faba V3 25%..Intercrop Faba V3 50%..Intercrop Faba V3 75%__Intercrop maize /Intercrop Faba V4 25%..Intercrop Faba V4 50%..Intercrop Faba V4 75%__Intercrop maize ,Data.Out,Int.Out,,,FALSE,"",""
SP0003,IN.Level.Name,Mismatch in field value between parent and child tables.,ACS - albizia__Coffee_int/CCS desmodium__Coffee_int,Data.Out,Int.Out,,,FALSE,"",""
SP0004,IN.Level.Name,Mismatch in field value between parent and child tables.,Intercrop Maize __Intercrop PP ,Data.Out,Int.Out,,,FALSE,"",""
SP0005,IN.Level.Name,Mismatch in field value between parent and child tables.,IntBanana-Comp-RT__IntCoffee-Comp-RT/IntBanana-Mul-NT__IntCoffee-Mul-NT/IntBanana-Nmul-RT__IntCoffee-Nmul-RT/IntBeans-Comp-RT__IntMaize-Comp-RT/IntBeans-Mul-NT__IntMaize-Mul-NT/IntBeans-Nmul-RT__IntMaize-Nmul-RT,Data.Out,Int.Out,,,FALSE,"",""
SP0008,IN.Level.Name,Mismatch in field value between parent and child tables.,COM-IntCanavalia-CA__COM-IntMaize-CA/SJNC-IntBeans-CA__SJNC-IntMaize-CA/SMiT-IntCowpea-CA__SMiT-IntMaize-CA/VEN-IntMaize-CA__VEN-IntSquash-CA/VIL-IntDolichos-CA__VIL-IntMaize-CA,Data.Out,Int.Out,,,FALSE,"",""
SP0015,IN.Level.Name,Mismatch in field value between parent and child tables.,InterCoffee__InterInga,Data.Out,Int.Out,,,FALSE,"",""
SP0020,IN.Level.Name,Mismatch in field value between parent and child tables.,InterCoffeeD1-Removal__InterMacaD1-Removal/InterCoffeeD1-SideprunedCT__InterMacaD1-SideprunedCT/InterCoffeeD1-Stumped__InterMacaD1-Stumped/InterCoffeeD1-UnprunedCT__InterMacaD1-UnprunedCT/InterCoffeeD2-Removal__InterMacaD2-Removal/InterCoffeeD2-SideprunedCT__InterMacaD2-SideprunedCT/InterCoffeeD2-Stumped__InterMacaD2-Stumped/InterCoffeeD2-UnprunedCT__InterMacaD2-UnprunedCT/InterCoffeeD3-Removal__InterMacaD3-Removal/InterCoffeeD3-SideprunedCT__InterMacaD3-SideprunedCT/InterCoffeeD3-Stumped__InterMacaD3-Stumped/InterCoffeeD3-UnprunedCT__InterMacaD3-UnprunedCT,Data.Out,Int.Out,,,FALSE,"",""
SP0022,IN.Level.Name,Mismatch in field value between parent and child tables.,1-LaFe-HON-AS40%-CR95..1-LaFe-HON-AS40%-T5296__1-LaFe-HON-AS40%-Tree/1-LaFe-HON-AS40%-Hybrid__1-LaFe-HON-AS40%-Tree/10-Usul-SLV-AS50%-Caturra..10-Usul-SLV-AS50%-Tekisic__10-Usul-SLV-AS50%-Tree/10-Usul-SLV-AS50%-Hybrid__10-Usul-SLV-AS50%-Tree/11-Ahua-SLV-AS30%-Caturra..11-Ahua-SLV-AS30%-Tekisic__11-Ahua-SLV-AS30%-Tree/11-Ahua-SLV-AS30%-Hybrid__11-Ahua-SLV-AS30%-Tree/13-Marc-HON-AS30%-CR95__13-Marc-HON-AS30%-Tree/13-Marc-HON-AS30%-Hybrid__13-Marc-HON-AS30%-Tree/2-Palmira-CRI-AS20%-Catuai..2-Palmira-CRI-AS20%-CR95..2-Palmira-CRI-AS20%-Tekisic__2-Palmira-CRI-AS20%-Tree/2-Palmira-CRI-AS20%-Hybrid__2-Palmira-CRI-AS20%-Tree/3-SanAnt-SLV-AS40%-Casitic..3-SanAnt-SLV-AS40%-Caturra__3-SanAnt-SLV-AS40%-Tree/3-SanAnt-SLV-AS40%-Hybrid__3-SanAnt-SLV-AS40%-Tree/4-SanJose-SLV-AS30%-Catuai..4-SanJose-SLV-AS30%-Caturra..4-SanJose-SLV-AS30%-Tekisic__4-SanJose-SLV-AS30%-Tree/4-SanJose-SLV-AS30%-Hybrid__4-SanJose-SLV-AS30%-Tree/5-Coto-CRI-AS20%-Catuai__5-Coto-CRI-AS20%-Tree/5-Coto-CRI-AS20%-Hybrid__5-Coto-CRI-AS20%-Tree/6-SanJor-SLV-AS40%-Caturra..6-SanJor-SLV-AS40%-Tekisic__6-SanJor-SLV-AS40%-Tree/6-SanJor-SLV-AS40%-Hybrid__6-SanJor-SLV-AS40%-Tree/7-Lind-HON-AS50%-CR95__7-Lind-HON-AS50%-Tree/7-Lind-HON-AS50%-Hybrid__7-Lind-HON-AS50%-Tree,Data.Out,Int.Out,,,FALSE,"",""
SP0024,IN.Level.Name,Mismatch in field value between parent and child tables.,Maize-0 kg/ha LM__Palisade-0 kg/ha LM/Maize-1000 kg/ha LM__Palisade-1000 kg/ha LM/Maize-2000 kg/ha LM__Palisade-2000 kg/ha LM/Maize-4000 kg/ha LM__Palisade-4000 kg/ha LM,Data.Out,Int.Out,,,FALSE,"",""
SP0026,IN.Level.Name,Mismatch in field value between parent and child tables.,Inter Robusta__Inter Rubber,Data.Out,Int.Out,,,FALSE,"",""
SP0029,IN.Level.Name,Mismatch in field value between parent and child tables.,Inter Guinea 0N__Inter Sorghum/Inter Guinea 210N__Inter Sorghum/Inter Palisade 0N__Inter Sorghum/Inter Palisade 210N__Inter Sorghum,Data.Out,Int.Out,,,FALSE,"",""
SP0036,IN.Level.Name,Mismatch in field value between parent and child tables.,InterMaize80..InterMaize120..InterMaize160__InterSoybean80..InterSoybean120..InterSoybean160,Data.Out,Int.Out,,,FALSE,"",""
SP0039,IN.Level.Name,Mismatch in field value between parent and child tables.,InterGrass32R21..InterGrass3081..InterGrass30F45..InterGrass30F90__InterMaize32R21..InterMaize3081..InterMaize30F45..InterMaize30F90,Data.Out,Int.Out,,,FALSE,"",""
SP0048,IN.Level.Name,Mismatch in field value between parent and child tables.,IG17-C-IHM-F0__IG17-IC-HM-F0/IG17-C-IHM-FC__IG17-IC-HM-FC/IG17-C-IHM-FM__IG17-IC-HM-FM/IG17-C-ILM-F0__IG17-IC-LM-F0/IG17-C-ILM-FC__IG17-IC-LM-FC/IG17-C-ILM-FM__IG17-IC-LM-FM/IG18-C-IHM-F0__IG18-IC-HM-F0/IG18-C-IHM-FC__IG18-IC-HM-FC/IG18-C-IHM-FM__IG18-IC-HM-FM/IG18-C-ILM-F0__IG18-IC-LM-F0/IG18-C-ILM-FC__IG18-IC-LM-FC/IG18-C-ILM-FM__IG18-IC-LM-FM/IK17-C-IHM-F0__IK17-IC-HM-F0/IK17-C-IHM-FC__IK17-IC-HM-FC/IK17-C-IHM-FM__IK17-IC-HM-FM/IK17-C-ILM-F0__IK17-IC-LM-F0/IK17-C-ILM-FC__IK17-IC-LM-FC/IK17-C-ILM-FM__IK17-IC-LM-FM/IK18-C-IHM-F0__IK18-IC-HM-F0/IK18-C-IHM-FC__IK18-IC-HM-FC/IK18-C-IHM-FM__IK18-IC-HM-FM/IK18-C-ILM-F0__IK18-IC-LM-F0/IK18-C-ILM-FC__IK18-IC-LM-FC/IK18-C-ILM-FM__IK18-IC-LM-FM/OM17-C-IHM-F0__OM17-IC-HM-F0/OM17-C-IHM-FC__OM17-IC-HM-FC/OM17-C-IHM-FM__OM17-IC-HM-FM/OM17-C-ILM-F0__OM17-IC-LM-F0/OM17-C-ILM-FC__OM17-IC-LM-FC/OM17-C-ILM-FM__OM17-IC-LM-FM/OM18-C-IHM-F0__OM18-IC-HM-F0/OM18-C-IHM-FC__OM18-IC-HM-FC/OM18-C-IHM-FM__OM18-IC-HM-FM/OM18-C-ILM-F0__OM18-IC-LM-F0/OM18-C-ILM-FC__OM18-IC-LM-FC/OM18-C-ILM-FM__OM18-IC-LM-FM/OT17-C-IHM-F0__OT17-IC-HM-F0/OT17-C-IHM-FC__OT17-IC-HM-FC/OT17-C-IHM-FM__OT17-IC-HM-FM/OT17-C-ILM-F0__OT17-IC-LM-F0/OT17-C-ILM-FC__OT17-IC-LM-FC/OT17-C-ILM-FM__OT17-IC-LM-FM/OT18-C-IHM-F0__OT18-IC-HM-F0/OT18-C-IHM-FC__OT18-IC-HM-FC/OT18-C-IHM-FM__OT18-IC-HM-FM/OT18-C-ILM-F0__OT18-IC-LM-F0/OT18-C-ILM-FC__OT18-IC-LM-FC/OT18-C-ILM-FM__OT18-IC-LM-FM,Data.Out,Int.Out,,,FALSE,"",""
AC0004,R.Level.Name,Mismatch in field value between parent and child tables.,MaPpMaMa 0 fert/MaPpMaMa 40N/MaPpMaMa 40N 30P/MaPpMaMa 80N 30P/MaPpMaPp 0 fert/MaPpMaPp 40N/MaPpMaPp 40N 30P/MaPpMaPp 80N 30P/MaVeMaMa 0 fert/MaVeMaMa 40N/MaVeMaMa 40N 30P/MaVeMaMa 80N 30P/MaVeMaVe 0 fert/MaVeMaVe 40N/MaVeMaVe 40N 30P/MaVeMaVe 80N 30P,Data.Out,Rot.Out,,,FALSE,"",""
AC0077.2,R.Level.Name,Mismatch in field value between parent and child tables.,0 N 0 Res/2 t/ha Res/4 t/ha Res/50 kg N/6 t/ha Res/8 t/ha Res,Data.Out,Rot.Out,,,FALSE,"",""
AC0167,R.Level.Name,Mismatch in field value between parent and child tables.,Lime/Lime + residue/No residue/Residue,Data.Out,Rot.Out,,,FALSE,"",""
CJ0021,R.Level.Name,Mismatch in field value between parent and child tables.,CT Beans/CT Peanuts/CT Pigeon Pea/CT Sunn Hemp/MT Beans/MT Peanuts/MT Pigeon Pea/MT Sunn Hemp/NT Beans/NT Peanuts/NT Pigeon Pea/NT Sunn Hemp,Data.Out,Rot.Out,,,FALSE,"",""
CJ0045,R.Level.Name,Mismatch in field value between parent and child tables.,CA/CT,Data.Out,Rot.Out,,,FALSE,"",""
CJ0046,R.Level.Name,Mismatch in field value between parent and child tables.,MD/R CT/MD/R NT/MS/S/R CT/MS/S/R NT,Data.Out,Rot.Out,,,FALSE,"",""
CJ0062,R.Level.Name,Mismatch in field value between parent and child tables.,N0/N0_C40/N120/N120_C40/N160/N160_C40/N200/N200_C40/N40/N40_C40/N80/N80_C40,Data.Out,Rot.Out,,,FALSE,"",""
CJ0078,R.Level.Name,Mismatch in field value between parent and child tables.,CT_CHEMICAL/CT_MECHANICAL/CT_MUCLHING/MT_CHEMICAL/MT_MECHANICAL/MT_MUCLHING/NT_CHEMICAL/NT_MECHANICAL/NT_MUCLHING,Data.Out,Rot.Out,,,FALSE,"",""
CJ0080,R.Level.Name,Mismatch in field value between parent and child tables.,R1_CT/R1_NT/R2_CT/R2_NT/R3_CT/R3_NT,Data.Out,Rot.Out,,,FALSE,"",""
CJ0081,R.Level.Name,Mismatch in field value between parent and child tables.,maize-potato 12 CF/maize-potato 16 CF/maize-potato 6 CF/maize-potato F/maize-potato control,Data.Out,Rot.Out,,,FALSE,"",""
CJ0090,R.Level.Name,Mismatch in field value between parent and child tables.,M-C-CT/M-C-NT/M-C-RT/MM-C-CT/MM-C-NT/MM-C-RT,Data.Out,Rot.Out,,,FALSE,"",""
CJ0092,R.Level.Name,Mismatch in field value between parent and child tables.,MAIZE BEAN CTS/MAIZE BEAN NTS/SORGHUM-MAIZE CTS/SORGHUM-MAIZE NTS,Data.Out,Rot.Out,,,FALSE,"",""
CJ0112,R.Level.Name,Mismatch in field value between parent and child tables.,Control/MF/PL2/PL2MF1/2/PL4/PL8,Data.Out,Rot.Out,,,FALSE,"",""
CJ0141,R.Level.Name,Mismatch in field value between parent and child tables.,RO-CT/RO-MT,Data.Out,Rot.Out,,,FALSE,"",""
CJ0158,R.Level.Name,Mismatch in field value between parent and child tables.,108N agg/108N_Giza-32/108N_Shandwe-1/108N_Sohag-1/144N agg/144N_Giza-32/144N_Shandwe-1/144N_Sohag-1/72N agg/72N_Giza-32/72N_Shandwe-1/72N_Sohag-1/Control_Giza-32/Control_Shandwe-1/Control_Sohag-1,Data.Out,Rot.Out,,,FALSE,"",""
DM0021,R.Level.Name,Mismatch in field value between parent and child tables.,Control/Limestone/Slag,Data.Out,Rot.Out,,,FALSE,"",""
JO0018,R.Level.Name,Mismatch in field value between parent and child tables.,Maize +Pigeon Pea Rot /Maize +Stylosanthes-80%+20% Rot/Maize +Sunn hemp Rot/Maize+ Natural or Bare Fallow Rot/Maize+Jack bean Rot,Data.Out,Rot.Out,,,FALSE,"",""
JO0059,R.Level.Name,Mismatch in field value between parent and child tables.,citrus/mz-cp/citrus/mz-cp 1m/citrus/mz-cp 2m/citrus/mz-cp 3m/mz-cp,Data.Out,Rot.Out,,,FALSE,"",""
JO0063,R.Level.Name,Mismatch in field value between parent and child tables.,BO-SB-W/SB-BO+VCH-M-OSR-W,Data.Out,Rot.Out,,,FALSE,"",""
JO0074,R.Level.Name,Mismatch in field value between parent and child tables.,180N-NT-OM/CT-O-M/CT-V-M/NT-O-M/NT-V-M/ON-NT-OM/RES-V/M,Data.Out,Rot.Out,,,FALSE,"",""
JO0086,R.Level.Name,Mismatch in field value between parent and child tables.,W-SB,Data.Out,Rot.Out,,,FALSE,"",""
JO0125,R.Level.Name,Mismatch in field value between parent and child tables.,AC_FODD/AC_TEF,Data.Out,Rot.Out,,,FALSE,"",""
JO0131,R.Level.Name,Mismatch in field value between parent and child tables.,B_CL/MZ_B_CL/MZ_C,Data.Out,Rot.Out,,,FALSE,"",""
NM0041,R.Level.Name,Mismatch in field value between parent and child tables.,0L/12NS/12S/3NS/3S/6NS/6S/9NS/9S,Data.Out,Rot.Out,,,FALSE,"",""
AC0134,ED.Comparison1,Mismatch in field value between parent and child tables.,D1__N0/D2__N0/D3__N0,Data.Out,MT.Out,,,FALSE,"",""
AC0153,ED.Comparison1,Mismatch in field value between parent and child tables.,0PS,Data.Out,MT.Out,,,FALSE,"",""
CJ0037,ED.Comparison1,Mismatch in field value between parent and child tables.,SY-R D1..SY-R-F D1..SY-R D2..SY-R-F D2..SY-R D3..SY-R-F D3..SY-R D4..SY-R-F D4..SY-R D5..SY-R-F D5..SY-R D6..SY-R-F D6/SY-flat D1..SY-R D1..SY-flat D2..SY-R D2..SY-flat D3..SY-R D3..SY-flat D4..SY-R D4..SY-flat D5..SY-R D5..SY-flat D6..SY-R D6/SY-flat D1..SY-flat-F D1..SY-flat D2..SY-flat-F D2..SY-flat D3..SY-flat-F D3..SY-flat D4..SY-flat-F D4..SY-flat D5..SY-flat-F D5..SY-flat D6..SY-flat-F D6/SY-flat-F D1..SY-R-F D1..SY-flat-F D2..SY-R-F D2..SY-flat-F D3..SY-R-F D3..SY-flat-F D4..SY-R-F D4..SY-flat-F D5..SY-R-F D5..SY-flat-F D6..SY-R-F D6,Data.Out,MT.Out,,,FALSE,"",""
CJ0044,ED.Comparison1,Mismatch in field value between parent and child tables.,potato intercrop__potato-lima-lima bean/potato intercrop__potato-lupin-lupin,Data.Out,MT.Out,,,FALSE,"",""
CJ0199,ED.Comparison1,Mismatch in field value between parent and child tables.,Mams H913_control-1..Meru H513_control-1..Meru H515_control-1..NATA H105_control-1..SC627_control-1__Pp int,Data.Out,MT.Out,,,FALSE,"",""
JO0005,ED.Comparison1,Mismatch in field value between parent and child tables.,MONO- NUA 45/MONO- SER83,Data.Out,MT.Out,,,FALSE,"",""
JO0016.1,ED.Comparison1,Mismatch in field value between parent and child tables.,0N +Intercrop maize- Cargill 111/20 +Intercrop maize- Cargill 111/40 +Intercrop maize- Cargill 111,Data.Out,MT.Out,,,FALSE,"",""
JO0166,ED.Comparison1,Mismatch in field value between parent and child tables.,n-Control,Data.Out,MT.Out,,,FALSE,"",""
CJ0037,ED.Comparison2,Mismatch in field value between parent and child tables.,Maize,Data.Out,MT.Out,,,FALSE,"",""
JO0016.1,ED.Comparison2,Mismatch in field value between parent and child tables.,0N + Intercrop bean Rio Tibagi/0N +Intercrop bean Carioca/0N +Intercrop bean Carioca + R/0N +Intercrop bean Rio Tibagi + R/20 + Intercrop bean Rio Tibagi/20 +Intercrop bean Carioca/20 +Intercrop bean Carioca + R/20 +Intercrop bean Rio Tibagi + R/40 + Intercrop bean Rio Tibagi/40 +Intercrop bean Carioca/40 +Intercrop bean Carioca + R/40 +Intercrop bean Rio Tibagi + R,Data.Out,MT.Out,,,FALSE,"",""
JO0127,ED.Comparison2,Mismatch in field value between parent and child tables.,INT-PP-0NPK..INT-PP-NPK1..INT-PP-NPK2__INT-YAM-A-0NPK..INT-YAM-A-NPK1..INT-YAM-A-NPK2,Data.Out,MT.Out,,,FALSE,"",""
AC0154,Out.Code.Joined,Data location is missing,Nitrogen Factor Productivity..kg/kg N/Nitrogen Use Efficiency (ARE AGB)..kg/kg N,,,Data.Out,,FALSE,"",""
CJ0082,Out.Code.Joined,Data location is missing,NA,,,Data.Out,,FALSE,"",""
CJ0116,Out.Code.Joined,Data location is missing,Soil Organic Matter..g/kg,,,Data.Out,,FALSE,"",""
CJ0168,Out.Code.Joined,Data location is missing,Biomass Yield..t/ha,,,Data.Out,,FALSE,"",""
DM0026,Out.Code.Joined,Data location is missing,Crop Yield..kg/ha,,,Data.Out,,FALSE,"",""
HK0202.1,Out.Code.Joined,Data location is missing,Crop Yield..mg/ha/Biomass Yield..mg/ha,,,Data.Out,,FALSE,"",""
HK0306.2,Out.Code.Joined,Data location is missing,Crop Yield..t/ha,,,Data.Out,,FALSE,"",""
JO0063,Out.Code.Joined,Data location is missing,Carbon Dioxide Emissions..Mg/ha,,,Data.Out,,FALSE,"",""
JO0175,Out.Code.Joined,Data location is missing,Crop Yield..kg/ha/Biomass Yield..kg/ha,,,Data.Out,,FALSE,"",""
JO0202,Out.Code.Joined,Data location is missing,Crop Yield..t/ha,,,Data.Out,,FALSE,"",""
JO0204,Out.Code.Joined,Data location is missing,Crop Yield..kg/ha,,,Data.Out,,FALSE,"",""
NN0168,Out.Code.Joined,Data location is missing,Crop Yield..t/ha,,,Data.Out,,FALSE,"",""
SP0020,Out.Code.Joined,Data location is missing,Variable Cost..USD/ha/Total Cost..USD/ha..Production/Gross Return..USD/ha..Total/Fixed Cost..USD/ha..Macadamia,,,Data.Out,,FALSE,"",""
CJ0096,Out.Code.Joined,Error type is missing,Crop Yield..kg/ha/Nitrogen Agronomic Efficiency..kg grain/kg N applied,,,Data.Out,,FALSE,"",""
JO0105,Out.Code.Joined,Error type is missing,Crop Yield..kg/ha..Pearl Millet-Grain/Biomass Yield..kg/ha..Pearl Millet/Soil Moisture..%..Sowing density-Soilmoisture..0..20/Soil Moisture..%..Sowing density-Soilmoisture..20..40/Soil Moisture..%..Sowing density-Soilmoisture..40..60/Soil Moisture..%..Sowing density-Soilmoisture..60..80,,,Data.Out,,FALSE,"",""
AC0052,IN.Level.Name,Crop yield is associated with a intercropping outcome,Canav3__Maize int/Canav1__Maize int/Cowpea__Maize int/Maize int__Sesbania3,,,Data.Out,,FALSE,"",""
AC0132,IN.Level.Name,Crop yield is associated with a intercropping outcome,NA/Lablab__Maize relay 0N NT/Maize relay 0N NT__Pigeon pea/Lablab__Maize relay 120N NT/Maize relay 180N NT__Pigeon pea,,,Data.Out,,FALSE,"",""
CJ0001,IN.Level.Name,Crop yield is associated with a intercropping outcome, Cowpea _Intercrop maize,,,Data.Out,,FALSE,"",""
CJ0011,IN.Level.Name,Crop yield is associated with a intercropping outcome,Double common bean monoculture (Bn+Bn2)__Double common bean monoculture (Bn1+Bn)/Simultaneous common bean intercropping with maize (M+Bn1)__Simultaneous common bean intercropping with maize (M1+Bn)-maize,,,Data.Out,,FALSE,"",""
DM0020,IN.Level.Name,Crop yield is associated with a intercropping outcome,Ayocote bean__Intercrop Maize /Black bean__Intercrop Maize /Climbing bean__Intercrop Maize /Crotalaria__Intercrop Maize /Intercrop Maize __Lablab,,,Data.Out,,FALSE,"",""
HK0161.2,IN.Level.Name,Crop yield is associated with a intercropping outcome,NA,,,Data.Out,,FALSE,"",""
JO0035,IN.Level.Name,Crop yield is associated with a intercropping outcome,NA,,,Data.Out,,FALSE,"",""
JO0110,IN.Level.Name,Crop yield is associated with a intercropping outcome,Gli Res-INT-S+Without__Gliricidia/Leucaena__Lu Res-INT-S+Without/Gli Res-INT-S+Fert__Gliricidia/Leucaena__Lu Res-INT-S+Fert,,,Data.Out,,FALSE,"",""
JO0128,IN.Level.Name,Crop yield is associated with a intercropping outcome,0P-INT-GN__0P-INT-SP/0P-INT-SB__0P-INT-SP/0P-INT-GN__0P-INT-SB__0P-INT-SP/20P-INT-GN__20P-INT-SP/20P-INT-SB__20P-INT-SP/20P-INT-GN__20P-INT-SB__20P-INT-SP/40P-INT-GN__40P-INT-SP/40P-INT-SB__40P-INT-SP/40P-INT-GN__40P-INT-SB__40P-INT-SP/20P-INT-GN..40P-INT-GN..0P-INT-GN__20P-INT-SP..40P-INT-SP..0P-INT-SP/20P-INT-SB..40P-INT-SB..0P-INT-SB__20P-INT-SP..40P-INT-SP..0P-INT-SP/20P-INT-GN..40P-INT-GN..0P-INT-GN__20P-INT-SB..40P-INT-SB..0P-INT-SB__20P-INT-SP..40P-INT-SP..0P-INT-SP,,,Data.Out,,FALSE,"",""
JO0169,IN.Level.Name,Crop yield is associated with a intercropping outcome,INT-CP__INT-PP/INT-MZ__INT-PP/INT-CP__INT-MZ,,,Data.Out,,FALSE,"",""
JO0172,IN.Level.Name,Crop yield is associated with a intercropping outcome,INT-FB+AMF__INT-FG+AMF/INT-FB+Yeast__INT-FG+Yeast/INT-FB+Round Up__INT-FG+Round Up/INT-FB+ Rizolex__INT-FG+ Rizolex/INT-FB+ No chem__INT-FG+ No chem/INT-FB+AMF__INT-LP+AMF/INT-FB+Yeast__INT-LP+Yeast/INT-FB+Round Up__INT-LP+Round Up/INT-FB+ Rizolex__INT-LP+ Rizolex/INT-FB+ No chem__INT-LP+ No chem/INT-FB+AMF__INT-GLC+AMF/INT-FB+Yeast__INT-GLC+Yeast/INT-FB+Round Up__INT-GLC+Round Up/INT-FB+ Rizolex__INT-GLC+ Rizolex/INT-FB+ No chem__INT-GLC+ No chem,,,Data.Out,,FALSE,"",""
LM0008,IN.Level.Name,Crop yield is associated with a intercropping outcome,NA,,,Data.Out,,FALSE,"",""
LM0187,IN.Level.Name,Crop yield is associated with a intercropping outcome,DES-INT__TN-PPT/CB-INT__TN-INT-M/DES-INT__SUB-PPT/CB-INT__SUB-INT-M/BU-PPT__DES-INT/BU-INT-M__CB-INT/DES-INT__SIA-PPT/CB-INT__SIA-INT-M/DES-INT__KS-PPT/CB-INT__KS-INT-M/DES-INT__VG-PPT/CB-INT__VG-INT-M,,,Data.Out,,FALSE,"",""
SA0056,IN.Level.Name,Crop yield is associated with a intercropping outcome,NA,,,Data.Out,,FALSE,"",""
SP0004,IN.Level.Name,Crop yield is associated with a intercropping outcome,Intercrop Maize __Intercrop PP ,,,Data.Out,,FALSE,"",""
AC0157,ED.Product.Comp,Product component value used does not match master codes.,Biomass/Fodder - First Order Cladodes,Data.Out,,,prod_comp,FALSE,"",""
CJ0021,ED.Product.Comp,Product component value used does not match master codes.,Green Ears,Data.Out,,,prod_comp,FALSE,"",""
JO0008,ED.Product.Comp,Product component value used does not match master codes.,Tap root,Data.Out,,,prod_comp,FALSE,"",""
JO0021,ED.Product.Comp,Product component value used does not match master codes.,Hulled green bean,Data.Out,,,prod_comp,FALSE,"",""
NM0009,ED.Product.Comp,Product component value used does not match master codes.,Straw,Data.Out,,,prod_comp,FALSE,"",""
NM0038,ED.Product.Comp,Product component value used does not match master codes.,Cobs,Data.Out,,,prod_comp,FALSE,"",""
AC0002,Out.Code.Joined,Outcome derived from T vs C (e.g. LER) does not have comparison specified.,Land Equivalent Ratio..NA,Data.Out,,,,FALSE,"",""
AC0007,Out.Code.Joined,Outcome derived from T vs C (e.g. LER) does not have comparison specified.,Land Equivalent Ratio..NA,Data.Out,,,,FALSE,"",""
AC0124,Out.Code.Joined,Outcome derived from T vs C (e.g. LER) does not have comparison specified.,Nitrogen Agronomic Efficiency (AGB)..kg grain/kg N,Data.Out,,,,FALSE,"",""
CJ0008,Out.Code.Joined,Outcome derived from T vs C (e.g. LER) does not have comparison specified.,Nitrogen Agronomic Efficiency..kg/kg,Data.Out,,,,FALSE,"",""
CJ0096,Out.Code.Joined,Outcome derived from T vs C (e.g. LER) does not have comparison specified.,Nitrogen Agronomic Efficiency..kg grain/kg N applied,Data.Out,,,,FALSE,"",""
CJ0153,Out.Code.Joined,Outcome derived from T vs C (e.g. LER) does not have comparison specified.,Nitrogen Agronomic Efficiency..kg grain/kg N applied,Data.Out,,,,FALSE,"",""
CJ0187,Out.Code.Joined,Outcome derived from T vs C (e.g. LER) does not have comparison specified.,Phosphorus Agronomic Efficiency..kg grain/kg P applied,Data.Out,,,,FALSE,"",""
CJ0188,Out.Code.Joined,Outcome derived from T vs C (e.g. LER) does not have comparison specified.,Nitrogen Agronomic Efficiency (AGB)..kg grain/kg N applied..Mean,Data.Out,,,,FALSE,"",""
CJ0193,Out.Code.Joined,Outcome derived from T vs C (e.g. LER) does not have comparison specified.,Nitrogen Agronomic Efficiency..kg grain/kg N applied..Mean,Data.Out,,,,FALSE,"",""
DM0016,Out.Code.Joined,Outcome derived from T vs C (e.g. LER) does not have comparison specified.,Land Equivalent Ratio,Data.Out,,,,FALSE,"",""
DM0023,Out.Code.Joined,Outcome derived from T vs C (e.g. LER) does not have comparison specified.,Nitrogen Agronomic Efficiency..g/kg..0..5/Nitrogen Agronomic Efficiency..g/kg..5..15/Nitrogen Agronomic Efficiency..g/kg..15..30,Data.Out,,,,FALSE,"",""
JO0071,Out.Code.Joined,Outcome derived from T vs C (e.g. LER) does not have comparison specified.,Nitrogen Agronomic Efficiency..kg/kg..Mean,Data.Out,,,,FALSE,"",""
